sale_row_id,invoice_id,transaction_date,transaction_time,branch,city,customer_type,gender,product_category,product_name,unit_price,quantity,discount_percent,tax_rate,cost_per_unit,payment_method,customer_rating
170,INV-0004176,2025-07-05,22:09,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",65.05,6,15.00,14.00,44.20,"Credit Card",7.40
171,INV-0004177,2025-07-06,22:12,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",102.06,7,10.00,14.00,69.36,"Debit Card",8.70
172,INV-0004178,2025-07-07,22:14,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,139.07,8,5.00,14.00,94.52,"Mobile Wallet",10.00
173,INV-0004179,2025-07-08,22:16,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",176.08,9,0.00,14.00,119.68,Cash,6.20
174,INV-0004180,2025-07-09,22:18,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,213.09,10,0.00,14.00,144.84,"Credit Card",7.50
175,INV-0004181,2025-07-10,22:21,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",250.10,1,15.00,14.00,170.00,"Debit Card",8.80
176,INV-0004362,2026-01-07,05:14,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1007.91,2,10.00,14.00,684.76,"Mobile Wallet",9.50
177,INV-0004363,2026-01-08,05:16,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1044.92,3,5.00,14.00,709.92,Cash,5.70
178,INV-0004364,2026-01-09,05:19,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1081.93,4,0.00,14.00,735.08,"Credit Card",7.00
179,INV-0004365,2026-01-10,05:21,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1118.94,5,0.00,14.00,760.24,"Debit Card",8.30
180,INV-0004366,2026-01-11,05:23,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1155.95,6,15.00,14.00,785.40,"Mobile Wallet",9.60
181,INV-0004367,2026-01-12,05:25,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,1192.96,7,10.00,14.00,810.56,Cash,5.80
182,INV-0004368,2026-01-13,05:28,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1229.97,8,5.00,14.00,835.72,"Credit Card",7.10
183,INV-0004369,2026-01-14,05:30,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1266.98,9,0.00,14.00,860.88,"Debit Card",8.40
184,INV-0004370,2026-01-15,05:32,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1303.99,10,0.00,14.00,886.04,"Mobile Wallet",9.70
185,INV-0004371,2026-01-16,05:35,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",1340.00,1,15.00,14.00,911.20,Cash,5.90
186,INV-0004352,2025-12-28,04:51,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",637.81,2,10.00,14.00,433.16,"Credit Card",6.70
187,INV-0004353,2025-12-29,04:53,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",674.82,3,5.00,14.00,458.32,"Debit Card",8.00
188,INV-0004354,2025-12-30,04:56,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,711.83,4,0.00,14.00,483.48,"Mobile Wallet",9.30
189,INV-0004355,2025-12-31,04:58,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",748.84,5,0.00,14.00,508.64,Cash,5.50
190,INV-0004356,2026-01-01,05:00,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",785.85,6,15.00,14.00,533.80,"Credit Card",6.80
191,INV-0004357,2026-01-02,05:03,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",822.86,7,10.00,14.00,558.96,"Debit Card",8.10
192,INV-0004358,2026-01-03,05:05,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,859.87,8,5.00,14.00,584.12,"Mobile Wallet",9.40
193,INV-0004359,2026-01-04,05:07,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",896.88,9,0.00,14.00,609.28,Cash,5.60
194,INV-0004360,2026-01-05,05:09,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,933.89,10,0.00,14.00,634.44,"Credit Card",6.90
195,INV-0004361,2026-01-06,05:12,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",970.90,1,15.00,14.00,659.60,"Debit Card",8.20
196,INV-0004342,2025-12-18,04:28,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,267.71,2,10.00,14.00,181.56,"Mobile Wallet",9.00
197,INV-0004343,2025-12-19,04:31,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",304.72,3,5.00,14.00,206.72,Cash,5.20
198,INV-0004344,2025-12-20,04:33,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,341.73,4,0.00,14.00,231.88,"Credit Card",6.50
199,INV-0004345,2025-12-21,04:35,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,378.74,5,0.00,14.00,257.04,"Debit Card",7.80
200,INV-0004346,2025-12-22,04:37,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",415.75,6,15.00,14.00,282.20,"Mobile Wallet",9.10
201,INV-0004347,2025-12-23,04:40,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",452.76,7,10.00,14.00,307.36,Cash,5.30
202,INV-0004348,2025-12-24,04:42,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,489.77,8,5.00,14.00,332.52,"Credit Card",6.60
203,INV-0004349,2025-12-25,04:44,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,526.78,9,0.00,14.00,357.68,"Debit Card",7.90
204,INV-0004350,2025-12-26,04:47,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,563.79,10,0.00,14.00,382.84,"Mobile Wallet",9.20
205,INV-0004351,2025-12-27,04:49,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",600.80,1,15.00,14.00,408.00,Cash,5.40
206,INV-0004332,2025-12-08,04:05,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1877.61,2,10.00,14.00,1276.36,"Credit Card",6.20
207,INV-0004333,2025-12-09,04:08,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1914.62,3,5.00,14.00,1301.52,"Debit Card",7.50
208,INV-0004334,2025-12-10,04:10,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1951.63,4,0.00,14.00,1326.68,"Mobile Wallet",8.80
209,INV-0004335,2025-12-11,04:12,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",1988.64,5,0.00,14.00,1351.84,Cash,5.00
210,INV-0004336,2025-12-12,04:15,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,45.65,6,15.00,14.00,30.60,"Credit Card",6.30
211,INV-0004337,2025-12-13,04:17,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",82.66,7,10.00,14.00,55.76,"Debit Card",7.60
212,INV-0004338,2025-12-14,04:19,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",119.67,8,5.00,14.00,80.92,"Mobile Wallet",8.90
213,INV-0004339,2025-12-15,04:21,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",156.68,9,0.00,14.00,106.08,Cash,5.10
214,INV-0004340,2025-12-16,04:24,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,193.69,10,0.00,14.00,131.24,"Credit Card",6.40
215,INV-0004341,2025-12-17,04:26,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",230.70,1,15.00,14.00,156.40,"Debit Card",7.70
216,INV-0004322,2025-11-28,03:43,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,1507.51,2,10.00,14.00,1024.76,"Mobile Wallet",8.50
217,INV-0004323,2025-11-29,03:45,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",1544.52,3,5.00,14.00,1049.92,Cash,9.80
218,INV-0004324,2025-11-30,03:47,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,1581.53,4,0.00,14.00,1075.08,"Credit Card",6.00
219,INV-0004325,2025-12-01,03:49,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",1618.54,5,0.00,14.00,1100.24,"Debit Card",7.30
220,INV-0004326,2025-12-02,03:52,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1655.55,6,15.00,14.00,1125.40,"Mobile Wallet",8.60
221,INV-0004327,2025-12-03,03:54,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1692.56,7,10.00,14.00,1150.56,Cash,9.90
222,INV-0004328,2025-12-04,03:56,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1729.57,8,5.00,14.00,1175.72,"Credit Card",6.10
223,INV-0004329,2025-12-05,03:59,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1766.58,9,0.00,14.00,1200.88,"Debit Card",7.40
224,INV-0004330,2025-12-06,04:01,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1803.59,10,0.00,14.00,1226.04,"Mobile Wallet",8.70
225,INV-0004331,2025-12-07,04:03,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,1840.60,1,15.00,14.00,1251.20,Cash,10.00
226,INV-0004312,2025-11-18,03:20,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1137.41,2,10.00,14.00,773.16,"Credit Card",5.70
227,INV-0004313,2025-11-19,03:22,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,1174.42,3,5.00,14.00,798.32,"Debit Card",7.00
228,INV-0004314,2025-11-20,03:24,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1211.43,4,0.00,14.00,823.48,"Mobile Wallet",8.30
229,INV-0004315,2025-11-21,03:27,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1248.44,5,0.00,14.00,848.64,Cash,9.60
230,INV-0004316,2025-11-22,03:29,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1285.45,6,15.00,14.00,873.80,"Credit Card",5.80
231,INV-0004317,2025-11-23,03:31,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",1322.46,7,10.00,14.00,898.96,"Debit Card",7.10
232,INV-0004318,2025-11-24,03:33,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,1359.47,8,5.00,14.00,924.12,"Mobile Wallet",8.40
233,INV-0004319,2025-11-25,03:36,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",1396.48,9,0.00,14.00,949.28,Cash,9.70
234,INV-0004320,2025-11-26,03:38,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",1433.49,10,0.00,14.00,974.44,"Credit Card",5.90
235,INV-0004321,2025-11-27,03:40,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",1470.50,1,15.00,14.00,999.60,"Debit Card",7.20
236,INV-0004302,2025-11-08,02:57,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",767.31,2,10.00,14.00,521.56,"Mobile Wallet",8.00
237,INV-0004303,2025-11-09,02:59,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",804.32,3,5.00,14.00,546.72,Cash,9.30
238,INV-0004304,2025-11-10,03:02,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,841.33,4,0.00,14.00,571.88,"Credit Card",5.50
239,INV-0004305,2025-11-11,03:04,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",878.34,5,0.00,14.00,597.04,"Debit Card",6.80
240,INV-0004306,2025-11-12,03:06,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,915.35,6,15.00,14.00,622.20,"Mobile Wallet",8.10
241,INV-0004307,2025-11-13,03:08,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",952.36,7,10.00,14.00,647.36,Cash,9.40
242,INV-0004308,2025-11-14,03:11,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,989.37,8,5.00,14.00,672.52,"Credit Card",5.60
243,INV-0004309,2025-11-15,03:13,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1026.38,9,0.00,14.00,697.68,"Debit Card",6.90
244,INV-0004310,2025-11-16,03:15,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1063.39,10,0.00,14.00,722.84,"Mobile Wallet",8.20
245,INV-0004311,2025-11-17,03:18,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1100.40,1,15.00,14.00,748.00,Cash,9.50
246,INV-0004292,2025-10-29,02:34,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",397.21,2,10.00,14.00,269.96,"Credit Card",5.20
247,INV-0004293,2025-10-30,02:36,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",434.22,3,5.00,14.00,295.12,"Debit Card",6.50
248,INV-0004294,2025-10-31,02:39,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,471.23,4,0.00,14.00,320.28,"Mobile Wallet",7.80
249,INV-0004295,2025-11-01,02:41,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,508.24,5,0.00,14.00,345.44,Cash,9.10
250,INV-0004296,2025-11-02,02:43,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,545.25,6,15.00,14.00,370.60,"Credit Card",5.30
251,INV-0004297,2025-11-03,02:46,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",582.26,7,10.00,14.00,395.76,"Debit Card",6.60
252,INV-0004298,2025-11-04,02:48,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",619.27,8,5.00,14.00,420.92,"Mobile Wallet",7.90
253,INV-0004299,2025-11-05,02:50,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",656.28,9,0.00,14.00,446.08,Cash,9.20
254,INV-0004300,2025-11-06,02:52,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,693.29,10,0.00,14.00,471.24,"Credit Card",5.40
255,INV-0004301,2025-11-07,02:55,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",730.30,1,15.00,14.00,496.40,"Debit Card",6.70
256,INV-0004282,2025-10-19,02:11,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,27.11,2,10.00,14.00,18.36,"Mobile Wallet",7.50
257,INV-0004283,2025-10-20,02:14,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",64.12,3,5.00,14.00,43.52,Cash,8.80
258,INV-0004284,2025-10-21,02:16,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",101.13,4,0.00,14.00,68.68,"Credit Card",5.00
259,INV-0004285,2025-10-22,02:18,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",138.14,5,0.00,14.00,93.84,"Debit Card",6.30
260,INV-0004286,2025-10-23,02:20,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,175.15,6,15.00,14.00,119.00,"Mobile Wallet",7.60
261,INV-0004287,2025-10-24,02:23,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",212.16,7,10.00,14.00,144.16,Cash,8.90
262,INV-0004288,2025-10-25,02:25,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,249.17,8,5.00,14.00,169.32,"Credit Card",5.10
263,INV-0004289,2025-10-26,02:27,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",286.18,9,0.00,14.00,194.48,"Debit Card",6.40
264,INV-0004290,2025-10-27,02:30,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,323.19,10,0.00,14.00,219.64,"Mobile Wallet",7.70
265,INV-0004291,2025-10-28,02:32,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,360.20,1,15.00,14.00,244.80,Cash,9.00
266,INV-0004272,2025-10-09,01:48,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1637.01,2,10.00,14.00,1113.16,"Credit Card",9.80
267,INV-0004273,2025-10-10,01:51,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1674.02,3,5.00,14.00,1138.32,"Debit Card",6.00
268,INV-0004274,2025-10-11,01:53,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1711.03,4,0.00,14.00,1163.48,"Mobile Wallet",7.30
269,INV-0004275,2025-10-12,01:55,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1748.04,5,0.00,14.00,1188.64,Cash,8.60
270,INV-0004276,2025-10-13,01:58,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1785.05,6,15.00,14.00,1213.80,"Credit Card",9.90
271,INV-0004277,2025-10-14,02:00,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,1822.06,7,10.00,14.00,1238.96,"Debit Card",6.10
272,INV-0004278,2025-10-15,02:02,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1859.07,8,5.00,14.00,1264.12,"Mobile Wallet",7.40
273,INV-0004279,2025-10-16,02:04,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1896.08,9,0.00,14.00,1289.28,Cash,8.70
274,INV-0004280,2025-10-17,02:07,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1933.09,10,0.00,14.00,1314.44,"Credit Card",10.00
275,INV-0004281,2025-10-18,02:09,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",1970.10,1,15.00,14.00,1339.60,"Debit Card",6.20
276,INV-0004462,2026-04-17,09:02,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,747.91,2,10.00,14.00,507.96,"Mobile Wallet",6.90
277,INV-0004463,2026-04-18,09:05,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",784.92,3,5.00,14.00,533.12,Cash,8.20
278,INV-0004464,2026-04-19,09:07,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",821.93,4,0.00,14.00,558.28,"Credit Card",9.50
279,INV-0004465,2026-04-20,09:09,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",858.94,5,0.00,14.00,583.44,"Debit Card",5.70
280,INV-0004466,2026-04-21,09:11,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,895.95,6,15.00,14.00,608.60,"Mobile Wallet",7.00
281,INV-0004467,2026-04-22,09:14,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",932.96,7,10.00,14.00,633.76,Cash,8.30
282,INV-0004468,2026-04-23,09:16,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,969.97,8,5.00,14.00,658.92,"Credit Card",9.60
283,INV-0004469,2026-04-24,09:18,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",1006.98,9,0.00,14.00,684.08,"Debit Card",5.80
284,INV-0004470,2026-04-25,09:21,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1043.99,10,0.00,14.00,709.24,"Mobile Wallet",7.10
285,INV-0004471,2026-04-26,09:23,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1080.00,1,15.00,14.00,734.40,Cash,8.40
286,INV-0004452,2026-04-07,08:39,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,377.81,2,10.00,14.00,256.36,"Credit Card",9.20
287,INV-0004453,2026-04-08,08:42,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,414.82,3,5.00,14.00,281.52,"Debit Card",5.40
288,INV-0004454,2026-04-09,08:44,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",451.83,4,0.00,14.00,306.68,"Mobile Wallet",6.70
289,INV-0004455,2026-04-10,08:46,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",488.84,5,0.00,14.00,331.84,Cash,8.00
290,INV-0004456,2026-04-11,08:49,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,525.85,6,15.00,14.00,357.00,"Credit Card",9.30
291,INV-0004457,2026-04-12,08:51,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,562.86,7,10.00,14.00,382.16,"Debit Card",5.50
292,INV-0004458,2026-04-13,08:53,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,599.87,8,5.00,14.00,407.32,"Mobile Wallet",6.80
293,INV-0004459,2026-04-14,08:55,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",636.88,9,0.00,14.00,432.48,Cash,8.10
294,INV-0004460,2026-04-15,08:58,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",673.89,10,0.00,14.00,457.64,"Credit Card",9.40
295,INV-0004461,2026-04-16,09:00,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",710.90,1,15.00,14.00,482.80,"Debit Card",5.60
296,INV-0004442,2026-03-28,08:17,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1987.71,2,10.00,14.00,1351.16,"Mobile Wallet",6.40
297,INV-0004443,2026-03-29,08:19,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",44.72,3,5.00,14.00,29.92,Cash,7.70
298,INV-0004444,2026-03-30,08:21,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,81.73,4,0.00,14.00,55.08,"Credit Card",9.00
299,INV-0004445,2026-03-31,08:23,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",118.74,5,0.00,14.00,80.24,"Debit Card",5.20
300,INV-0004446,2026-04-01,08:26,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",155.75,6,15.00,14.00,105.40,"Mobile Wallet",6.50
301,INV-0004447,2026-04-02,08:28,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",192.76,7,10.00,14.00,130.56,Cash,7.80
302,INV-0004448,2026-04-03,08:30,"Branch C",Alexandria,Normal,Female,"Fashion Accessories",Bedsheet,229.77,8,5.00,14.00,155.72,"Credit Card",9.10
303,INV-0004449,2026-04-04,08:33,"Branch A",Cairo,Member,Male,"Food and Beverages","Running Shoes",266.78,9,0.00,14.00,180.88,"Debit Card",5.30
304,INV-0004450,2026-04-05,08:35,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,303.79,10,0.00,14.00,206.04,"Mobile Wallet",6.60
305,INV-0004451,2026-04-06,08:37,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",340.80,1,15.00,14.00,231.20,Cash,7.90
306,INV-0004432,2026-03-18,07:54,"Branch B",Giza,Normal,Female,"Health and Beauty",Football,1617.61,2,10.00,14.00,1099.56,"Credit Card",8.70
307,INV-0004433,2026-03-19,07:56,"Branch C",Alexandria,Member,Male,Electronics,"Sports Bag",1654.62,3,5.00,14.00,1124.72,"Debit Card",10.00
308,INV-0004434,2026-03-20,07:58,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Handbag,1691.63,4,0.00,14.00,1149.88,"Mobile Wallet",6.20
309,INV-0004435,2026-03-21,08:01,"Branch B",Giza,Member,Male,"Sports and Travel",Sunglasses,1728.64,5,0.00,14.00,1175.04,Cash,7.50
310,INV-0004436,2026-03-22,08:03,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Wrist Watch",1765.65,6,15.00,14.00,1200.20,"Credit Card",8.80
311,INV-0004437,2026-03-23,08:05,"Branch A",Cairo,Member,Male,"Food and Beverages","Orange Juice",1802.66,7,10.00,14.00,1225.36,"Debit Card",5.00
312,INV-0004438,2026-03-24,08:07,"Branch B",Giza,Normal,Female,"Health and Beauty",Coffee,1839.67,8,5.00,14.00,1250.52,"Mobile Wallet",6.30
313,INV-0004439,2026-03-25,08:10,"Branch C",Alexandria,Member,Male,Electronics,Chocolate,1876.68,9,0.00,14.00,1275.68,Cash,7.60
314,INV-0004440,2026-03-26,08:12,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1913.69,10,0.00,14.00,1300.84,"Credit Card",8.90
315,INV-0004441,2026-03-27,08:14,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1950.70,1,15.00,14.00,1326.00,"Debit Card",5.10
316,INV-0004422,2026-03-08,07:31,"Branch A",Cairo,Normal,Female,"Home and Lifestyle",Shampoo,1247.51,2,10.00,14.00,847.96,"Mobile Wallet",5.90
317,INV-0004423,2026-03-09,07:33,"Branch B",Giza,Member,Male,"Sports and Travel","Body Lotion",1284.52,3,5.00,14.00,873.12,Cash,7.20
318,INV-0004424,2026-03-10,07:36,"Branch C",Alexandria,Normal,Female,"Fashion Accessories","Face Wash",1321.53,4,0.00,14.00,898.28,"Credit Card",8.50
319,INV-0004425,2026-03-11,07:38,"Branch A",Cairo,Member,Male,"Food and Beverages","Wireless Mouse",1358.54,5,0.00,14.00,923.44,"Debit Card",9.80
320,INV-0004426,2026-03-12,07:40,"Branch B",Giza,Normal,Female,"Health and Beauty",Keyboard,1395.55,6,15.00,14.00,948.60,"Mobile Wallet",6.00
321,INV-0004427,2026-03-13,07:42,"Branch C",Alexandria,Member,Male,Electronics,"Phone Charger",1432.56,7,10.00,14.00,973.76,Cash,7.30
322,INV-0004428,2026-03-14,07:45,"Branch A",Cairo,Normal,Female,"Home and Lifestyle","Table Lamp",1469.57,8,5.00,14.00,998.92,"Credit Card",8.60
323,INV-0004429,2026-03-15,07:47,"Branch B",Giza,Member,Male,"Sports and Travel","Wall Clock",1506.58,9,0.00,14.00,1024.08,"Debit Card",9.90
